1712672103.846376,0.0
1712672103.8499415,0.0
1712672103.861192,0.0
1712672103.8808165,0.0
1712672103.9012089,0.0
1712672103.9211707,0.0
1712672103.9411037,0.0
1712672103.961071,0.0
1712672103.9810834,0.0
1712672104.0009966,0.0
1712672104.0211287,0.0
1712672104.040998,0.0
1712672104.0610998,0.0
1712672104.0810091,0.0
1712672104.1009722,0.0
1712672104.1211135,0.0
1712672104.1406167,0.0
1712672104.1607404,0.0
1712672104.1807158,0.0
1712672104.2010255,0.0
1712672104.221146,0.0
1712672104.2411191,0.0
1712672104.2610662,0.0
1712672104.281243,0.0
1712672104.300945,0.0
1712672104.3209453,0.0
1712672104.3409593,0.0
1712672104.3610108,0.0
1712672104.3811462,0.0
1712672104.401327,0.0
1712672104.4210567,0.0
1712672104.4411316,0.0
1712672104.4610515,0.0
1712672104.4809523,0.0
1712672104.501043,0.0
1712672104.5216696,0.0
1712672104.5410373,0.0
1712672104.5611002,0.0
1712672104.5810676,0.0
1712672104.6010711,0.0
1712672104.6212058,0.0
1712672104.641144,0.0
1712672104.6610901,0.0
1712672104.6809673,0.0
1712672104.700688,0.0
1712672104.721733,0.0
1712672104.7410564,0.0
1712672104.7610514,0.0
1712672104.7810664,0.0
1712672104.8018987,0.0
1712672104.8210814,0.0
1712672104.8409321,0.0
1712672104.8610375,0.0
1712672104.8810363,0.0
1712672104.901235,0.0
1712672104.9210913,0.0
1712672104.9410536,0.0
1712672104.9609864,0.0
1712672104.9809506,0.0
1712672105.0014405,0.0
1712672105.0211093,0.0
1712672105.0409896,0.0
1712672105.0611691,0.0
1712672105.0811117,0.0
1712672105.1010618,0.0
1712672105.1209776,0.0
1712672105.1410396,0.0
1712672105.161018,0.0
1712672105.181048,0.0
1712672105.2010314,0.0
1712672105.2209907,0.0
1712672105.2410336,0.0
1712672105.2611594,0.0
1712672105.2811217,0.0
1712672105.3010292,0.0
1712672105.3208978,0.0
1712672105.3410087,0.0
1712672105.3610566,0.0
1712672105.3809083,0.0
1712672105.401026,0.0
1712672105.4209406,0.0
1712672105.4409654,0.0
1712672105.4610372,0.0
1712672105.4808617,0.0
1712672105.50103,0.0
1712672105.521193,0.0
1712672105.5412388,0.0
1712672105.5609274,0.0
1712672105.581054,0.0
1712672105.6011064,0.0
1712672105.621029,0.0
1712672105.640874,0.0
1712672105.661003,0.0
1712672105.6810293,0.0
1712672105.7009947,0.0
1712672105.7210503,0.0
1712672105.7409406,0.0
1712672105.7609267,0.0
1712672105.781054,0.0
1712672105.8010275,0.0
1712672105.821006,0.0
1712672105.840831,0.0
1712672105.8610802,0.0
1712672105.8810146,0.0
1712672105.9011092,0.0
1712672105.9210167,0.0
1712672105.9409623,0.0
1712672105.9609008,0.0
1712672105.9811132,0.0
1712672106.0010655,0.0
1712672106.0213568,0.0
1712672106.0411549,0.0
1712672106.060932,0.0
1712672106.0808852,0.0
1712672106.101133,0.0
1712672106.1210847,0.0
1712672106.1411495,0.0
1712672106.1610522,0.0
1712672106.1810305,0.0
