1712671054.667208,405.04286024305554
1712671054.6780155,405.04286024305554
1712671054.6887906,405.04286024305554
1712671054.699628,405.04286024305554
1712671054.7104053,405.04286024305554
1712671054.721246,405.04286024305554
1712671054.732248,405.04286024305554
1712671054.7432551,405.04286024305554
1712671054.7542777,405.04286024305554
1712671054.7654948,405.04286024305554
1712671054.7766192,405.04286024305554
1712671054.7882063,405.04286024305554
1712671054.7996998,405.04286024305554
1712671054.8114908,405.04286024305554
1712671054.8233008,405.04286024305554
1712671054.834348,405.04286024305554
1712671054.8455834,405.04286024305554
1712671054.858139,405.04286024305554
1712671054.8690357,405.04286024305554
1712671054.8805928,405.04286024305554
1712671054.8922796,405.04286024305554
1712671054.9044158,405.04286024305554
1712671054.9158237,405.04286024305554
1712671054.928298,405.04286024305554
1712671054.94143,405.04286024305554
1712671054.9522874,405.04286024305554
1712671054.966038,405.04286024305554
1712671054.9778726,405.04286024305554
1712671054.9890008,405.04286024305554
1712671055.0006726,405.04286024305554
1712671055.01221,405.04286024305554
1712671055.0238492,405.04286024305554
1712671055.0353029,405.04286024305554
1712671055.046633,405.04286024305554
1712671055.0590134,405.04286024305554
1712671055.070682,405.04286024305554
1712671055.0822496,405.04286024305554
1712671055.094122,405.04286024305554
1712671055.1053116,405.04286024305554
1712671055.117545,405.04286024305554
1712671055.1295266,405.04286024305554
1712671055.1420302,405.04286024305554
1712671055.1538458,405.04286024305554
1712671055.1654036,405.04286024305554
1712671055.178181,405.04286024305554
1712671055.1908977,405.04286024305554
1712671055.2033224,405.04286024305554
1712671055.2154086,405.04286024305554
1712671055.227724,405.04286024305554
1712671055.2419896,405.04286024305554
1712671055.2554822,405.04286024305554
1712671055.2672722,405.04286024305554
1712671055.2800655,405.04286024305554
1712671055.2924392,405.04286024305554
1712671055.3055003,405.04286024305554
1712671055.3174598,405.04286024305554
1712671055.3296568,405.04286024305554
1712671055.3421774,405.04286024305554
1712671055.3556912,405.04286024305554
1712671055.3700418,405.04286024305554
1712671055.3824074,405.04286024305554
1712671055.3953164,405.04286024305554
1712671055.4109604,405.04286024305554
1712671055.4233913,405.04286024305554
1712671055.4387665,405.04286024305554
1712671055.4543524,405.04286024305554
1712671055.4707513,405.04286024305554
1712671055.4880028,405.04286024305554
1712671055.5054889,405.04286024305554
1712671055.5213237,405.04286024305554
1712671055.5390697,405.04286024305554
1712671055.5552943,405.04286024305554
1712671055.571591,405.04286024305554
1712671055.594928,405.04286024305554
1712671055.616875,405.04286024305554
1712671055.6341913,405.04286024305554
1712671055.6549299,405.04286024305554
1712671055.6779,405.04286024305554
1712671055.6934268,405.04286024305554
1712671055.711034,405.04286024305554
1712671055.7308896,405.04286024305554
1712671055.7558424,405.04286024305554
1712671055.7740018,405.04286024305554
1712671055.791659,405.04286024305554
1712671055.807939,405.04286024305554
1712671055.8254716,405.04286024305554
1712671055.8419633,405.04286024305554
1712671055.8593464,405.04286024305554
1712671055.8780963,405.04286024305554
1712671055.8979697,405.04286024305554
1712671055.91886,405.04286024305554
1712671055.936904,405.04286024305554
1712671055.9534533,405.04286024305554
1712671055.9756277,405.04286024305554
1712671055.9959993,405.04286024305554
1712671056.014844,405.04286024305554
1712671056.03615,405.04286024305554
1712671056.0543253,405.04286024305554
1712671056.0764434,405.04286024305554
1712671056.100978,405.04286024305554
1712671056.119289,405.04286024305554
1712671056.145936,405.04286024305554
1712671056.1660197,405.04286024305554
1712671056.1854856,405.04286024305554
1712671056.2000375,405.04286024305554
1712671056.2183752,405.04286024305554
1712671056.2349463,405.04286024305554
1712671056.2500734,405.04286024305554
1712671056.2641964,405.04286024305554
1712671056.2780495,405.04286024305554
1712671056.2933881,405.04286024305554
1712671056.3067515,405.04286024305554
1712671056.3238451,405.04286024305554
1712671056.3370411,405.04286024305554
1712671056.349795,405.04286024305554
1712671056.3708272,405.04286024305554
1712671056.3931603,405.04286024305554
1712671056.4072013,405.04286024305554
1712671056.4416137,405.04286024305554
1712671056.4616218,405.04286024305554
1712671056.4781272,405.04286024305554
1712671056.4904606,405.04286024305554
1712671056.503316,405.04286024305554
1712671056.5181985,405.04286024305554
1712671056.539094,405.04286024305554
1712671056.5571036,405.04286024305554
1712671056.5708282,405.04286024305554
1712671056.5905445,405.04286024305554
1712671056.605856,405.04286024305554
1712671056.620004,405.04286024305554
1712671056.6349816,405.04286024305554
1712671056.6485164,405.04286024305554
1712671056.665096,405.04286024305554
1712671056.68142,405.04286024305554
1712671056.6974616,405.04286024305554
1712671056.7108972,405.04286024305554
1712671056.7241044,405.04286024305554
1712671056.7397397,405.04286024305554
1712671056.760714,405.04286024305554
1712671056.775693,405.04286024305554
1712671056.7925904,405.04286024305554
1712671056.8090484,405.04286024305554
1712671056.8252401,405.04286024305554
1712671056.8495142,405.04286024305554
1712671056.8749611,405.04286024305554
1712671056.8937,405.04286024305554
1712671056.910159,405.04286024305554
1712671056.9258273,405.04286024305554
1712671056.9432967,405.04286024305554
1712671056.958142,405.04286024305554
1712671056.9735668,405.04286024305554
1712671056.9891417,405.04286024305554
1712671057.006303,405.04286024305554
1712671057.0267806,405.04286024305554
1712671057.046479,405.04286024305554
1712671057.06714,405.04286024305554
1712671057.0905628,405.04286024305554
1712671057.129416,405.04286024305554
1712671057.17363,405.04286024305554
1712671057.1991477,405.04286024305554
1712671057.2295487,405.04286024305554
1712671057.2541819,405.04286024305554
1712671057.2850876,405.04286024305554
1712671057.3102047,405.04286024305554
1712671057.3380532,405.04286024305554
1712671057.361248,405.04286024305554
1712671057.3980944,405.04286024305554
1712671057.4326193,405.04286024305554
1712671057.4547212,405.04286024305554
1712671057.4711914,405.04286024305554
1712671057.486468,405.04286024305554
1712671057.5023162,405.04286024305554
1712671057.521678,405.04286024305554
1712671057.538573,405.04286024305554
1712671057.5544713,405.04286024305554
1712671057.5788226,405.04286024305554
1712671057.597985,405.04286024305554
1712671057.6170685,405.04286024305554
1712671057.6393466,405.04286024305554
1712671057.6712554,405.04286024305554
1712671057.7044575,405.04286024305554
1712671057.7281017,405.04286024305554
1712671057.7550492,405.04286024305554
1712671057.7796233,405.04286024305554
1712671057.8123302,405.04286024305554
1712671057.8437228,405.04286024305554
1712671057.8724341,405.04286024305554
1712671057.898866,405.04286024305554
1712671057.9179168,405.04286024305554
1712671057.9384387,405.04286024305554
1712671057.9587448,405.04286024305554
1712671057.9892662,405.04286024305554
1712671058.023247,405.04286024305554
1712671058.05635,405.04286024305554
1712671058.0905998,405.04286024305554
1712671058.1434345,405.04286024305554
1712671058.185705,405.04286024305554
1712671058.2350597,405.04286024305554
1712671058.2752469,405.04286024305554
1712671058.3266807,405.04286024305554
1712671058.365252,405.04286024305554
1712671058.4070575,405.04286024305554
1712671058.447282,405.04286024305554
1712671058.4772441,405.04286024305554
1712671058.5132773,405.04286024305554
1712671058.5485284,405.04286024305554
1712671058.5852294,405.04286024305554
1712671058.6147254,405.04286024305554
1712671058.6414728,405.04286024305554
1712671058.66955,405.04286024305554
1712671058.7052505,405.04286024305554
1712671058.7386694,405.04286024305554
1712671058.7846,405.04286024305554
1712671058.815898,405.04286024305554
1712671058.8422172,405.04286024305554
1712671058.8754215,405.04286024305554
1712671058.916192,405.04286024305554
1712671058.9461353,405.04286024305554
1712671058.9755285,405.04286024305554
1712671059.0202606,405.04286024305554
1712671059.0531578,405.04286024305554
1712671059.0935643,405.04286024305554
